stop_id,nombre,ciudad,provincia,latitud,longitud,num_andenes,tiene_sala_club
20211,O Barco de Valdeorras,O Barco de Valdeorras,Ourense,42.418301,-6.98503,8,0
20213,A Rua-Petin,A Rúa,Ourense,42.39276,-7.113284,2,1
20216,San Clodio-Quiroga,San Clodio,Lugo,42.465271,-7.287198,5,0
22200,Guillarei,Guillarei,Pontevedra,42.065663,-8.62253,1,0
22300,Redondela,Redondela,Pontevedra,42.286005,-8.619402,2,0
8224,Redondela Av,Redondela,Pontevedra,42.286005,-8.619402,8,0
8223,Vigo Urzaiz,Vigo,Pontevedra,42.234189,-8.713728,3,0
31400,Santiago de Compostela,Santiago de Compostela,A Coruña,42.870842,-8.544697,8,0
23008,Vilagarcia de Arousa,Vilagarcía de Arousa,Pontevedra,42.602189,-8.762523,5,1
23004,Pontevedra,Pontevedra,Pontevedra,42.421969,-8.635546,4,0
22201,O Porriño,O Porriño,Pontevedra,42.16419,-8.62202,5,1
31412,A Coruña,A Coruña,A Coruña,43.3496932,-8.4155629,6,1
30100,Salamanca,Salamanca,Salamanca,40.972235,-5.64899,8,0
10600,Valladolid,Valladolid,Valladolid,41.642167,-4.726986,4,1
10500,Medina Del Campo,Medina del Campo,Valladolid,41.317617,-4.909923,4,0
32002,El Carpio,El Carpio de la Olmeda,Valladolid,41.215464,-5.114466,6,0
32003,Fresno El Viejo,Fresno el Viejo,Valladolid,41.191351,-5.138061,4,0
32004,Cantalapiedra,Cantalapiedra,Salamanca,41.133585,-5.182961,1,0
10501,Pozaldez,Pozaldez,Valladolid,41.36792,-4.836001,1,0
10502,Matapozuelos,Matapozuelos,Valladolid,41.422794,-4.801025,2,0
10503,Valdestillas,Valdestillas,Valladolid,41.488729,-4.772937,6,0
10504,Viana,Viana de Cega,Valladolid,41.52407,-4.754489,4,1
50500,Cordoba,Córdoba,Córdoba,37.888291,-4.789453,8,0
65422,Cambrils,Cambrils,Tarragona,41.0815642,1.04603752,3,1
64100,Xàtiva,Xàtiva,Valencia,38.992148,-0.5245402,4,1
60600,Albacete-Los Llanos,Albacete,Albacete,38.999384,-1.84845,7,1
60500,Villarrobledo,Villarrobledo,Albacete,39.260868,-2.598621,4,0
60406,Socuellamos,Socuéllamos,Ciudad Real,39.278776,-2.775571,2,1
50100,Manzanares,Manzanares,Ciudad Real,39.005837,-3.370507,6,1
50102,Valdepeñas,Valdepeñas,Ciudad Real,38.762868,-3.39572,7,1
81110,Alfaro,Alfaro,La Rioja,42.186525,-1.747985,1,0
81109,Rincón De Soto,Rincón de Soto,La Rioja,42.230011,-1.847473,1,1
60911,Alicante/Alacant,Alicante,Alicante,38.3447127,-0.4955241,6,0
4307,Figueres Vilafant,Figueres,Girona,42.264771,2.943547,4,1
79300,Girona,Girona,Girona,41.9793629,2.81693689,4,1
65200,Sagunt/Sagunto,Sagunto,Valencia,39.6758025,-0.271542,4,1
65304,Orpesa/Oropesa Del Mar,Oropesa del Mar,Castellón,40.092258,0.139861,3,1
71500,Tarragona,Tarragona,Tarragona,41.1115636,1.25322776,3,1
60905,Elda-Petrer,Elda,Alicante,38.484879,-0.80109,8,0
60902,Villena,Villena,Alicante,38.631738,-0.867689,2,1
65318,Benicàssim,Benicàssim,Castellón,40.0579451,0.0577646,2,0
61307,Cartagena,Cartagena,Murcia,37.604967,-0.975122,1,0
62103,Elche Parque/Elx Parc,Elche,Alicante,38.2717809,-0.6952193,4,0
62002,Orihuela-Miguel Hernández,Orihuela,Alicante,38.0779321,-0.944606,7,1
61304,Torre-Pacheco,Torre-Pacheco,Murcia,37.746905,-0.967078,8,0
61303,Balsicas-Mar Menor,Balsicas,Murcia,37.81884,-0.950891,7,0
61200,Murcia,Murcia,Murcia,37.9748243,-1.131508,3,1
6006,Lorca Sutullena,Lorca,Murcia,37.6721129,-1.6962305,1,1
6002,Alhama de Murcia,Alhama de Murcia,Murcia,37.8494024,-1.4145141,5,1
6003,Totana,Totana,Murcia,37.7635424,-1.4956153,5,1
51003,Sevilla-Santa Justa,Sevilla,Sevilla,37.3924955,-5.9749269,8,1
37200,Ciudad Real,Ciudad Real,Ciudad Real,38.9853,-3.913633,3,0
37300,Puertollano,Puertollano,Ciudad Real,38.69128,-4.111655,5,1
54413,Malaga Maria Zambrano,Málaga,Málaga,36.7113388,-4.4313888,4,0
37704,Villanueva de Cordoba-Los Pedroches,Villanueva de Córdoba,Córdoba,38.2554049,-4.570952,1,1
2002,Puente Genil-Herrera,Herrera,Sevilla,37.3579,-4.821638,1,0
2003,Antequera-Santa Ana,Antequera,Málaga,37.069881,-4.719014,8,0
5000,Granada,Granada,Granada,37.184038,-3.609154,1,0
2030,Antequera AV,Antequera,Málaga,37.0334437,-4.5612901,3,0
5012,Loja,Loja,Granada,37.175372,-4.134841,2,0
51405,Cádiz,Cádiz,Cádiz,36.528935,-6.2879716,7,0
51406,San Fernando-Bahía Sur,San Fernando,Cádiz,36.4680834,-6.2067676,4,0
51400,Puerto De Santa María,El Puerto de Santa María,Cádiz,36.6040723,-6.2179261,2,1
51300,Jerez De La Frontera,Jerez de la Frontera,Cádiz,36.680022,-6.1266032,6,1
43019,Huelva,Huelva,Huelva,37.253079,-6.950971,4,1
43011,La Palma del Condado,La Palma del Condado,Huelva,37.390665,-6.554444,4,1
74200,Huesca,Huesca,Huesca,42.133594,-0.409745,7,1
78200,Tardienta,Tardienta,Huesca,41.975716,-0.538223,3,1
3216,Valencia Joaquin Sorolla,Valencia,Valencia,39.459051,-0.382923,8,1
3208,Cuenca Fernando Zobel,Cuenca,Cuenca,40.035192,-2.14441,2,0
11500,Tolosa,Tolosa,Gipuzkoa,43.1354472,-2.0790886,8,0
15410,Gijón/Xixón,Gijón,Asturias,43.5377329,-5.6758089,2,0
15211,Oviedo/Uviéu,Oviedo,Asturias,43.3663577,-5.854838,5,0
15122,Pola De Lena/La Pola,Lena,Asturias,43.15872,-5.8310263,6,0
14223,Santander,Santander,Cantabria,43.4583981,-3.8109529,4,1
3309,Villena Av,Villena,Alicante,38.585302,-0.873295,5,0
8004,Segovia Guiomar,Segovia,Segovia,40.910577,-4.094564,8,1
14114,Aguilar de Campoo,Aguilar de Campoo,Palencia,42.785362,-4.233899,5,0
14213,Torrelavega/Tanos,Torrelavega,Cantabria,43.3276776,-4.0426871,5,0
14202,Reinosa,Reinosa,Cantabria,42.9944991,-4.1409454,3,1
15203,Mieres Puente,Mieres,Asturias,43.2500266,-5.7822622,2,0
11600,Irun,Irún,Gipuzkoa,43.3395365,-1.8012519,3,1
20005,Veguellina,Villarejo de Órbigo,León,42.4335,-5.88756,5,0
20104,Brañuelas,Villagatón,León,42.632631,-6.201002,6,0
16403,Avilés,Avilés,Asturias,43.561339,-5.9228329,5,1
8240,Medina del Campo Alta Velocidad,Medina del Campo,Valladolid,41.317459,-4.910071,5,0
30200,Zamora,Zamora,Zamora,41.515892,-5.739675,2,1
8247,Sanabria Alta Velocidad,Palacios de Sanabria,Zamora,42.0450532,-6.5631319,5,0
8251,A Gudiña-Porta de Galicia,A Gudiña,Ourense,42.0635401,-7.1355604,1,1
20113,San Miguel de Las Dueñas,Congosto,León,42.586392,-6.523776,3,1
20109,Torre del Bierzo,Torre del Bierzo,León,42.595578,-6.329083,3,1
20102,Vega-Magaz,Magaz de Cepeda,León,42.55376,-6.068267,7,0
3213,Requena Utiel,Requena,Valencia,39.519834,-1.127601,2,0
3410,ELX AV,Elche,Alicante,38.24551,-0.76675,3,0
92102,Toledo,Toledo,Toledo,39.862272,-4.011244,6,0
3412,CALLOSA DE SEGURA - COX,Cox,Alicante,38.1227708,-0.8745727,7,0
62001,Beniel,Beniel,Murcia,38.0448608,-0.9994759,1,1
99159,Santiago-Turistico,Santiago de Compostela,A Coruña,42.870842,-8.544697,6,0
31416,Cerceda-Meirama,Cerceda,A Coruña,43.2078791,-8.4467723,6,0
23021,Padron-Barbanza,Padrón,A Coruña,42.738967,-8.652614,4,0
23002,Arcade,Soutomaior,Pontevedra,42.340549,-8.611178,6,1
99161,Pontevedra-Turistico,Pontevedra,Pontevedra,42.421969,-8.635546,3,0
99143,A Coruna-Turistico,A Coruña,A Coruña,43.352761,-8.409755,3,0
55020,Algeciras,Algeciras,Cádiz,36.126831,-5.451108,7,0
55018,San Roque-La Linea,San Roque,Cádiz,36.214482,-5.432399,3,1
55007,Ronda,Ronda,Málaga,36.748401,-5.16197,7,0
99117,Ourense Turistico,Ourense,Ourense,42.350389,-7.872777,5,0
87089,Marseille St Charles,Marsella,Bocas del Ródano,43.30349,5.382236,2,1
87912,Aix en Provence,Aix-en-Provence,Bocas del Ródano,43.455268,5.31723,1,1
87814,Avignon,Aviñón,Vaucluse,43.921938,4.785813,4,0
87302,NIMES,Nimes,Gard,43.832291,4.365845,8,1
87173,Montpellier,Montpellier,Hérault,43.604852,3.880491,5,0
87088,Narbonne,Narbona,Aude,43.190253,3.005716,4,0
87374,Perpignan,Perpiñán,Pirineos Orientales,42.696421,2.880381,4,1
87303,Lyon Part Dieu,Lyon,Metrópolis de Lyon,45.760281,4.859801,6,1
87810,Valence,Valence,Drôme,44.991545,4.978703,2,1
61015,Archena-Fortuna,Fortuna,Murcia,38.13132,-1.236037,6,1
61012,Cieza,Cieza,Murcia,38.246609,-1.421702,6,0
61005,Hellin,Hellín,Albacete,38.508776,-1.688437,2,1
10610,Valladolid-Universidad,Valladolid,Valladolid,41.660257,-4.704037,3,1
10602,Cabezon del Pisuerga,Cabezón de Pisuerga,Valladolid,41.737276,-4.651294,1,0
10603,Corcos-Aguilarejo,Corcos,Valladolid,41.766446,-4.623485,7,1
10604,Cubillas de Santa Marta,Cubillas de Santa Marta,Valladolid,41.808861,-4.579754,6,1
10605,Dueñas,Dueñas,Palencia,41.87048,-4.541216,2,1
11000,Venta De Baños,Venta de Baños,Palencia,41.91736,-4.495844,4,1
15001,Grijota,Grijota,Palencia,42.049225,-4.583954,1,1
15003,Becerril,Becerril de Campos,Palencia,42.104706,-4.64712,1,0
15004,Paredes de Nava,Paredes de Nava,Palencia,42.150694,-4.697599,6,1
15007,Villada,Villada,Palencia,42.245238,-4.970589,2,1
15008,Grajal,Grajal de Campos,León,42.323246,-5.013381,6,0
15009,Sahagun,Sahagún,León,42.369329,-5.022667,5,1
15012,El Burgo Ranero,El Burgo Ranero,León,42.425753,-5.208592,7,1
15015,Palanquinos,Villaturiel,León,42.460716,-5.497584,7,1
15106,La Robla,La Robla,León,42.804454,-5.626255,3,0
15108,La Pola de Gordon,La Pola de Gordón,León,42.854099,-5.674524,7,1
15109,Santa Lucia,La Pola de Gordón,León,42.87515,-5.639613,3,1
15112,Villamanin,Villamanín,León,42.93671,-5.657637,7,0
15113,Busdongo,Villamanín,León,42.984495,-5.705391,5,1
15116,Linares-Congostinas,Lena,Asturias,43.101743,-5.772162,4,1
15401,La Calzada,Gijón,Asturias,43.5353848,-5.6971507,6,1
15218,Llamaquique,Oviedo,Asturias,43.3588282,-5.8573201,8,1
15200,Uxo,Mieres,Asturias,43.2046962,-5.7926422,4,1
15120,Campumanes,Lena,Asturias,43.1100681,-5.8164466,3,0
15118,Fierros,Lena,Asturias,43.0715986,-5.769465,5,1
23000,Redondela-Picota,Redondela,Pontevedra,42.286866,-8.607118,2,0
23009,Catoira,Catoira,Pontevedra,42.672166,-8.725291,5,0
23010,Pontecesures,Pontecesures,Pontevedra,42.722985,-8.65213,4,0
23011,Padron,Padrón,A Coruña,42.738967,-8.652614,1,0
31415,Ordes,Ordes,A Coruña,43.037544,-8.448447,4,1
31411,Uxes,Arteixo,A Coruña,43.297374,-8.444404,2,1
23005,Portela,Barro,Pontevedra,42.517801,-8.654609,7,0
23013,Osebe,Teo,A Coruña,42.825298,-8.61584,7,1
23018,Pontevedra-Universidad,Pontevedra,Pontevedra,42.4387499,-8.6304812,7,0
23001,Cesantes,Redondela,Pontevedra,42.310258,-8.616541,3,0
20002,Quintana-Raneros,Santovenia de la Valdoncina,León,42.550085,-5.637789,2,1
20008,Villavante,Santa Marina del Rey,León,42.46458,-5.838914,4,0
20006,Barrientos,Valderrey,León,42.414301,-5.963988,8,0
20007,Nistal,San Justo de la Vega,León,42.424462,-6.00803,4,0
20103,Porqueros,Magaz de Cepeda,León,42.598935,-6.108238,8,0
20106,La Granja de San Vicente,Torre del Bierzo,León,42.614874,-6.282495,8,1
22110,Caldelas,Tui,Pontevedra,42.055813,-8.566343,8,1
22109,Salvaterra de Miño,Salvaterra de Miño,Pontevedra,42.08164,-8.495141,8,0
22108,As Neves,As Neves,Pontevedra,42.075462,-8.420074,8,1
22106,Arbo,Arbo,Pontevedra,42.107058,-8.300247,5,0
22104,Frieira,Crecente,Pontevedra,42.154882,-8.201036,5,1
22103,Filgueira,Crecente,Pontevedra,42.219917,-8.184788,4,1
22102,Ribadavia,Ribadavia,Ourense,42.2931,-8.139261,8,0
22101,Barbantes,Toén,Ourense,42.338376,-8.011721,5,0
20212,Vilamartin de Valdeorras,Vilamartín de Valdeorras,Ourense,42.411829,-7.061185,5,1
20210,Sobradelo,Carballeda de Valdeorras,Ourense,42.414859,-6.911951,6,0
20208,Quereño,Rubiá,Ourense,42.420704,-6.829486,3,0
20207,Covas,Rubiá,Ourense,42.475326,-6.830878,4,1
20204,Toral de Los Vados,Toral de los Vados,León,42.541052,-6.776703,3,0
20203,Villadepalos,Carracedelo,León,42.53686,-6.751109,2,1
20214,Montefurado,Quiroga,Lugo,42.39402,-7.1984,7,1
20218,A Pobra Do Brollon,A Pobra do Brollón,Lugo,42.533682,-7.400088,8,1
22001,Canabal,Sober,Lugo,42.482882,-7.587733,1,0
22002,Areas,Sober,Lugo,42.457799,-7.62879,7,1
22003,San Estevo Do Sil,Nogueira de Ramuín,Ourense,42.426921,-7.661676,1,1
22004,San Pedro Do Sil,Pantón,Lugo,42.441353,-7.70412,8,0
22005,Os Peares,A Peroxa,Ourense,42.451439,-7.735523,6,1
22006,Barra de Miño,Coles,Ourense,42.401095,-7.802567,7,1
22105,Pousa-Crecente,Crecente,Pontevedra,42.136705,-8.234889,4,1
22107,Sela,Arbo,Pontevedra,42.092092,-8.355998,4,1
20410,Elviña-Universidade,A Coruña,A Coruña,43.335222,-8.413061,7,1
20404,O Burgo Santiago,Culleredo,A Coruña,43.317841,-8.36875,1,1
20403,Cambre,Cambre,A Coruña,43.290502,-8.352104,6,1
20402,Cecebre,Cambre,A Coruña,43.287913,-8.307767,3,1
20400,Betanzos-Infesta,Betanzos,A Coruña,43.270698,-8.225847,3,0
20320,Oza Dos Rios,Oza-Cesuras,A Coruña,43.21877,-8.187111,7,0
20319,Cesuras,Oza-Cesuras,A Coruña,43.173073,-8.2005,2,1
20318,Piñoi,Oza-Cesuras,A Coruña,43.127922,-8.163498,3,1
20317,Curtis,Curtis,A Coruña,43.127232,-8.143155,3,0
20316,Teixeiro,Curtis,A Coruña,43.141411,-8.03769,5,1
20314,Guitiriz,Guitiriz,Lugo,43.179058,-7.895039,6,0
20313,Parga,Guitiriz,Lugo,43.163644,-7.837383,8,1
20312,Baamonde,Begonte,Lugo,43.173045,-7.756128,6,1
20310,Rabade,Rábade,Lugo,43.121378,-7.624835,5,1
20306,Pedrelo-Celtigos,Sarria,Lugo,42.832934,-7.393329,5,0
21010,Ferrol,Ferrol,A Coruña,43.4880467,-8.2310664,8,0
21008,Perlio,Fene,A Coruña,43.472309,-8.174837,1,1
21005,Cabanas-Areal,Cabanas,A Coruña,43.415585,-8.168828,4,0
21004,Pontedeume,Pontedeume,A Coruña,43.411797,-8.180416,1,0
21003,Perbes,Miño,A Coruña,43.378197,-8.201106,4,0
21002,Miño,Miño,A Coruña,43.349431,-8.207313,1,0
21001,Betanzos-Cidade,Betanzos,A Coruña,43.284137,-8.215874,4,0
21007,Barallobre,Fene,A Coruña,43.462899,-8.188586,8,0
21009,Neda,Neda,A Coruña,43.495351,-8.160967,4,1
31308,Lalin,Lalín,Pontevedra,42.63253,-8.142715,5,1
31306,O Irixo,O Irixo,Ourense,42.519719,-8.105174,3,0
31304,O Carballiño,O Carballiño,Ourense,42.43134,-8.068874,3,1
31303,A Friela-Maside,Maside,Ourense,42.411401,-8.028967,2,0
51401,Puerto Real,Puerto Real,Cádiz,36.5309155,-6.1853143,5,1
51205,Jerez Aeropuerto,Jerez de la Frontera,Cádiz,36.7515886,-6.0659384,7,0
51203,Lebrija,Lebrija,Sevilla,36.9116378,-6.0948487,2,0
51200,Utrera,Utrera,Sevilla,37.1848178,-5.7907537,2,1
51103,Dos Hermanas,Dos Hermanas,Sevilla,37.2872259,-5.9235322,2,0
51100,Sevilla-San Bernardo,Sevilla,Sevilla,37.3777778,-5.9796142,6,1
51110,Sevilla-Virgen Del Rocío,Sevilla,Sevilla,37.3628091,-5.9760105,6,0
3100,Jaén,Jaén,Jaén,37.779827,-3.790798,6,0
50504,Posadas,Posadas,Córdoba,37.803986,-5.106325,7,1
50506,Palma del Rio,Palma del Río,Córdoba,37.718081,-5.29276,2,1
50507,Peñaflor,Peñaflor,Sevilla,37.707502,-5.341609,6,1
50600,Lora Del Río,Lora del Río,Sevilla,37.6613212,-5.5295514,3,1
51202,Las Cabezas De San Juan,Las Cabezas de San Juan,Sevilla,37.0194897,-5.94658,3,1
51409,Cádiz-Estadio,Cádiz,Cádiz,36.5029461,-6.2720644,8,1
51404,Segunda Aguada,Cádiz,Cádiz,36.5135317,-6.2770128,7,1
43021,San Juan del Puerto,San Juan del Puerto,Huelva,37.311898,-6.841076,6,0
43015,Niebla,Niebla,Huelva,37.3587619,-6.6812578,2,1
43009,Escacena,Escacena del Campo,Huelva,37.397812,-6.39198,8,0
43008,Carrion de Los Cespedes,Carrión de los Céspedes,Sevilla,37.368955,-6.335088,8,1
43005,Benacazón,Benacazón,Sevilla,37.3568512,-6.2082011,6,0
43012,Villarrasa,Villarrasa,Huelva,37.386999,-6.598819,8,1
1007,Osuna,Osuna,Sevilla,37.233899,-5.115026,3,1
51111,Bellavista,Sevilla,Sevilla,37.3215188,-5.9641924,4,1
1003,Arahal,Arahal,Sevilla,37.268081,-5.548514,5,1
1005,Marchena,Marchena,Sevilla,37.334282,-5.425519,5,1
42008,Jabugo-Galaroza,Almonaster la Real,Huelva,37.928243,-6.773908,1,0
42020,Gibraleon,Gibraleón,Huelva,37.36852,-6.96207,2,0
42019,Belmonte,Zalamea la Real,Huelva,37.461864,-6.947533,7,1
42018,El Cobujon,Zalamea la Real,Huelva,37.516509,-6.953428,4,1
42016,Los Milanos,Zalamea la Real,Huelva,37.586219,-6.919938,8,1
42015,Calañas,Calañas,Huelva,37.652007,-6.875841,1,0
42013,El Tamujoso,El Campillo,Huelva,37.720339,-6.900554,5,0
42012,Valdelamusa,Cortegana,Huelva,37.787111,-6.873729,7,0
42009,Almonaster-Cortegana,Almonaster la Real,Huelva,37.901174,-6.797372,5,1
40100,Zafra,Zafra,Badajoz,38.413635,-6.405083,8,1
42006,Cumbres Mayores,Cumbres Mayores,Huelva,38.053126,-6.631553,7,1
42005,Fregenal de La Sierra,Fregenal de la Sierra,Badajoz,38.167613,-6.637909,6,1
54403,El Chorro,Álora,Málaga,36.907335,-4.759258,5,1
54517,Málaga Centro Alameda,Málaga,Málaga,36.7159539,-4.4265335,5,0
54501,Victoria Kent,Málaga,Málaga,36.7012229,-4.4544145,2,0
54412,Los Prados,Málaga,Málaga,36.6986108,-4.47815,6,0
54410,Campanillas,Málaga,Málaga,36.7050436,-4.5454825,3,0
54408,Cártama,Cártama,Málaga,36.7337392,-4.6083966,4,1
54407,Aljaima,Cártama,Málaga,36.7330833,-4.6645001,5,1
54406,Pizarra,Pizarra,Málaga,36.7641515,-4.7118313,2,0
54405,Álora,Álora,Málaga,36.8198747,-4.6996105,5,0
54404,Las Mellizas,Álora,Málaga,36.873306,-4.719433,6,0
50413,Alcolea de Cordoba (apt),Córdoba,Córdoba,37.922326,-4.694751,5,0
50417,Campus Universitario Rabanales/ Cordoba,Córdoba,Córdoba,37.91256,-4.72086,3,1
50501,El Higueron (apt),Córdoba,Córdoba,37.870271,-4.838942,1,0
50502,Villarrubia de Cordoba,Córdoba,Córdoba,37.847574,-4.915339,5,0
50407,Villa del Rio,Villa del Río,Córdoba,37.981331,-4.283788,8,0
50403,Andujar,Andújar,Jaén,38.028225,-4.066036,1,1
50400,Espeluy,Espeluy,Jaén,38.010247,-3.832726,8,1
54400,Bobadilla,Antequera,Málaga,37.037073,-4.727942,8,1
1009,Pedrera,Pedrera,Sevilla,37.222396,-4.893519,3,0
56308,Gador,Gádor,Almería,36.951624,-2.487658,5,1
56305,Gergal,Gérgal,Almería,37.108847,-2.591556,2,0
56301,Fiñana,Fiñana,Almería,37.184647,-2.839757,7,1
56103,Benalua de Guadix,Benalúa,Granada,37.345277,-3.163177,2,0
57003,Iznalloz,Iznalloz,Granada,37.395852,-3.527947,3,0
60914,Universidad De Alicante,San Vicente del Raspeig,Alicante,38.384165,-0.528411,5,0
60913,Sant Vicent Centre,San Vicente del Raspeig,Alicante,38.3946533,-0.5287247,4,0
65400,Tortosa,Tortosa,Tarragona,40.807333,0.5230136,7,0
65003,Valencia-Cabanyal,Valencia,Valencia,39.4702456,-0.3346772,7,1
65208,Vila-Real,Vila-real,Castellón,39.9330935,-0.0967681,8,1
65306,Torreblanca,Torreblanca,Castellón,40.212211,0.198779,7,1
65308,Alcalà De Xivert,Alcalà de Xivert,Castellón,40.30469,0.228717,1,0
65314,Ulldecona-Alcanar-La Sénia,Ulldecona,Tarragona,40.5959267,0.44927448,4,0
65206,Nules-La Vilavella,Nules,Castellón,39.8532354,-0.1527317,5,0
62003,Callosa De Segura,Callosa de Segura,Alicante,38.1227686,-0.8745747,3,0
62100,Albatera-Catral,Catral,Alicante,38.1670209,-0.8380854,3,0
62101,Crevillent,Crevillente,Alicante,38.2245622,-0.7815283,3,0
62102,Elche/Elx Carrús,Elche,Alicante,38.2689783,-0.7063992,7,1
62104,Torrellano,Elche,Alicante,38.2896365,-0.5824572,8,1
62109,Sant Gabriel,Alicante,Alicante,38.3290647,-0.5086866,1,0
60907,Novelda-Aspe,Novelda,Alicante,38.407086,-0.777744,5,1
60904,Sax,Sax,Alicante,38.544251,-0.813729,8,0
60900,La Encina,Villena,Alicante,38.765344,-0.954244,4,1
60800,Almansa,Almansa,Albacete,38.867822,-1.105446,4,1
64200,Silla,Silla,Valencia,39.3619548,-0.4149813,2,0
69011,Alcoy/Alcoi,Alcoy,Alicante,38.709349,-0.470247,3,1
64203,Alfafar-Benetússer,Benetússer,Valencia,39.4224232,-0.392605,3,0
64202,Massanassa,Massanassa,Valencia,39.4091934,-0.3953073,1,0
64201,Catarroja,Catarroja,Valencia,39.4000447,-0.3992195,5,1
